store_id,name,url,address,latitude,longitude,banner,click_and_collect,delivery
55d4fe03-e82e-44a8-8324-57f3afcf16ba,New World New Plymouth,/lower-north-island/taranaki-and-whanganui/new-plymouth,"78 Courtenay Street, New Plymouth, 4310",-39.05782,174.07774,MNW,True,True
1ee51b21-c2c8-42c4-b01e-8ef081738e23,New World Newlands,/lower-north-island/wellington/newlands,"Cnr Bracken and Newlands Road, Newlands, Wellington, 6037",-41.223472,174.823202,MNW,True,True
51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,/upper-north-island/auckland/newmarket,"42 Nuffield Street, Newmarket, Auckland, 1023",-36.8709201,174.778261,MNW,True,True
ff680fec-3a34-4666-99ed-ab1a9d1c6ba0,New World Newtown,/lower-north-island/wellington/newtown,"195 Riddiford Street, Wellington, 6021",-41.314466,174.780574,MNW,True,True
b42476bd-bded-4c80-827e-e1d587096f54,New World Ngaruawahia,/upper-north-island/waikato/ngaruawahia,"7 Galileo Street, Ngaruawahia, 3720",-37.667256,175.150107,MNW,True,True
0637c08c-ac36-4940-8582-38e44a4812fa,New World Northwood,/south-island/canterbury/northwood,"2 Mounter Avenue, Northwood, Christchurch, 8051",-43.4596,172.6225,MNW,True,True
421d563e-ce40-4d5c-a79c-4afb521fc5b0,New World Oamaru,/south-island/otago-and-southland/oamaru,"72 Wansbeck Street, Oamaru, Oamaru, 9400",-45.102,170.9548,MNW,True,True
11b389ec-b197-4476-9b7f-2eaeffa2c1c9,New World Ohakune,/lower-north-island/taranaki-and-whanganui/ohakune,"12 Goldfinch Street, Ohakune, 4625",-39.41772,175.39904,MNW,True,True
997b5318-0d47-4eac-b4ec-bbbd9feb8ae3,New World Onekawa,/lower-north-island/gisborne-and-hawkes-bay/onekawa,"34 Maadi Road, Onekawa, Napier, 4110",-39.508662,176.887458,MNW,True,True
4664daab-1897-4e69-9117-067b4afd41bb,New World Onerahi,/upper-north-island/northland/onerahi,"128 Onerahi Road, Whangarei, 0110",-35.755737,174.367937,MNW,True,True
e42fdd7c-6a4e-48d5-964c-5654fd36992b,New World Opotiki,/upper-north-island/bay-of-plenty/opotiki,"19 Bridge Street, Opotiki, 3122",-38.011812,177.275962,MNW,True,True
0f82d3fe-acd0-4e98-b3e7-fbabbf8b8ef5,New World Orewa,/upper-north-island/auckland/orewa,"11 Moana Avenue, Orewa, 0931",-36.586612,174.69366,MNW,True,True
bc0ebd13-e131-4efd-a226-415c40ce8c4e,New World Ormiston,/upper-north-island/auckland/ormiston,"240 Ormiston Road, Ormiston, Auckland, 2019",-36.9647262,174.912703,MNW,True,True
5dde0d09-05ca-4b78-ab83-00e47233cf55,New World Otaki,/lower-north-island/wellington/otaki,"155-163 Main Highway, Otaki, 5512",-40.763486,175.153556,MNW,True,True
b01a01ac-d6ef-45ef-b9fe-d66036d55b56,New World Pahiatua,/lower-north-island/manawatu-and-wairarapa/pahiatua,"101 Main Street, Pahiatua, 4910",-40.452412,175.841836,MNW,True,True
ef977d89-f3d8-4e8b-8a48-b895ded38646,New World Papakura,/upper-north-island/auckland/papakura,"29-31 East Street, Auckland, 2110",-37.064268,174.941101,MNW,True,True
c570bb70-c783-4692-aee1-6a1b235f9476,New World Papatoetoe,/upper-north-island/auckland/papatoetoe,"65 St Georges Street, Papatoetoe, Auckland, 2025",-36.9802,174.853287,MNW,True,True
6defcd27-e944-45ad-982f-768ab3b4c2ac,New World Paremata,/lower-north-island/wellington/paremata,"93-97 Mana Esplanade, Paremata, Porirua, 5026",-41.0944,174.868615,MNW,True,True
59b56cc6-645c-4fa8-836b-c667662d7ec4,New World Pioneer,/lower-north-island/manawatu-and-wairarapa/pioneer,"179-197 Main Street, Palmerston North, 4412",-40.359638,175.600741,MNW,True,True
